no;lat;lon;name;ele
873;60.96888;10.59848;873;0
874;60.96858;10.59915;874;0
875;60.9683;10.59986;875;0
876;60.96811;10.6004;876;0
877;60.9678;10.60126;877;0
878;60.96769;10.60157;878;0
879;60.9675;10.60193;879;0
880;60.96731;10.6023;880;0
881;60.96705;10.60259;881;0
882;60.9666;10.60307;882;0
883;60.96639;10.60327;883;0
884;60.96616;10.60345;884;0
885;60.96593;10.60361;885;0
886;60.9657;10.60373;886;0
887;60.96537;10.60389;887;0
888;60.96525;10.60394;888;0
889;60.96484;10.60409;889;0
890;60.96434;10.60426;890;0
891;60.96384;10.60448;891;0
892;60.96343;10.60465;892;0
893;60.96295;10.60489;893;0
894;60.96266;10.60507;894;0
895;60.96243;10.6052;895;0
896;60.96214;10.60534;896;0
897;60.96159;10.60568;897;0
898;60.96126;10.60585;898;0
899;60.96017;10.60646;899;0
900;60.95933;10.60696;900;0
901;60.95899;10.60716;901;0
902;60.95848;10.60745;902;0
903;60.95834;10.60754;903;0
904;60.95812;10.60766;904;0
905;60.95812;10.60766;905;0
906;60.95792;10.60776;906;0
907;60.95777;10.60785;907;0
908;60.95752;10.60805;908;0
909;60.95732;10.60826;909;0
910;60.95722;10.60838;910;0
911;60.95721;10.60836;911;0
912;60.95719;10.60832;912;0
913;60.95718;10.60831;913;0
914;60.95713;10.60828;914;0
915;60.95708;10.6083;915;0
916;60.95705;10.60837;916;0
917;60.95703;10.60847;917;0
918;60.95704;10.60856;918;0
919;60.95705;10.6086;919;0
920;60.95679;10.60889;920;0
921;60.95649;10.60921;921;0
922;60.95628;10.60947;922;0
923;60.95592;10.60987;923;0
924;60.9558;10.61001;924;0
925;60.95562;10.61018;925;0
926;60.95562;10.61018;926;0
927;60.95526;10.61054;927;0
928;60.95486;10.61098;928;0
929;60.95458;10.61135;929;0
930;60.95451;10.61149;930;0
931;60.95437;10.61186;931;0
932;60.95422;10.61239;932;0
933;60.95422;10.61239;933;0
934;60.95391;10.61363;934;0
935;60.95355;10.61519;935;0
936;60.95341;10.61582;936;0
937;60.95321;10.61664;937;0
938;60.95304;10.61735;938;0
939;60.95287;10.6181;939;0
940;60.95273;10.61897;940;0
941;60.95273;10.61897;941;0
942;60.95267;10.61936;942;0
943;60.9526;10.61962;943;0
944;60.95255;10.61978;944;0
945;60.95236;10.62014;945;0
946;60.95215;10.62062;946;0
947;60.95186;10.62122;947;0
948;60.95177;10.62144;948;0
949;60.95159;10.62181;949;0
950;60.9514;10.62217;950;0
951;60.95115;10.62272;951;0
952;60.95103;10.62302;952;0
953;60.95087;10.62347;953;0
954;60.95048;10.62464;954;0
955;60.9503;10.62528;955;0
956;60.95008;10.6261;956;0
957;60.94996;10.62655;957;0
958;60.94996;10.62655;958;0
959;60.94979;10.6273;959;0
960;60.94965;10.62804;960;0
961;60.94961;10.62849;961;0
962;60.94959;10.62897;962;0
963;60.94956;10.62999;963;0
964;60.94955;10.6305;964;0
965;60.94957;10.63098;965;0
966;60.94957;10.6314;966;0
967;60.94963;10.63193;967;0
968;60.94971;10.63279;968;0
969;60.94979;10.63325;969;0
970;60.9498;10.63335;970;0
971;60.9498;10.63335;971;0
972;60.94988;10.6341;972;0
973;60.94989;10.63448;973;0
974;60.94988;10.63488;974;0
975;60.94978;10.63574;975;0
976;60.9497;10.6365;976;0
977;60.94959;10.6374;977;0
978;60.94943;10.63818;978;0
979;60.94918;10.63902;979;0
980;60.94898;10.63938;980;0
981;60.94888;10.63953;981;0
982;60.94876;10.63967;982;0
983;60.94851;10.63988;983;0
984;60.9483;10.64;984;0
985;60.94789;10.6402;985;0
986;60.94743;10.64045;986;0
987;60.94721;10.64052;987;0
988;60.94694;10.64057;988;0
989;60.94641;10.64063;989;0
990;60.94548;10.64061;990;0
991;60.945;10.64063;991;0
992;60.94446;10.64065;992;0
993;60.94406;10.64066;993;0
994;60.9438;10.6407;994;0
995;60.94356;10.64076;995;0
996;60.94319;10.64104;996;0
997;60.94294;10.64125;997;0
998;60.94276;10.64143;998;0
999;60.94261;10.64161;999;0
1000;60.94236;10.64181;1000;0
1001;60.94198;10.64208;1001;0
1002;60.94198;10.64208;1002;0
1003;60.94123;10.6426;1003;0
1004;60.941;10.64274;1004;0
1005;60.94078;10.64282;1005;0
1006;60.94038;10.64293;1006;0
1007;60.93985;10.64306;1007;0
1008;60.93946;10.64327;1008;0
1009;60.93922;10.64343;1009;0
1010;60.93898;10.64365;1010;0
1011;60.93862;10.64406;1011;0
1012;60.9383;10.64455;1012;0
1013;60.93798;10.64523;1013;0
1014;60.93769;10.64584;1014;0
1015;60.93752;10.64614;1015;0
1016;60.93737;10.64638;1016;0
1017;60.93712;10.64673;1017;0
1018;60.93692;10.64696;1018;0
1019;60.93672;10.64713;1019;0
1020;60.93646;10.64729;1020;0
1021;60.93623;10.64737;1021;0
1022;60.936;10.64748;1022;0
1023;60.93574;10.64762;1023;0
1024;60.93556;10.64777;1024;0
1025;60.9354;10.64802;1025;0
1026;60.93521;10.6483;1026;0
1027;60.93493;10.64867;1027;0
1028;60.93467;10.64904;1028;0
1029;60.93436;10.64945;1029;0
1030;60.93402;10.64989;1030;0
1031;60.93368;10.65025;1031;0
1032;60.93332;10.65055;1032;0
1033;60.93332;10.65056;1033;0
1034;60.93304;10.65075;1034;0
1035;60.93279;10.65087;1035;0
1036;60.93252;10.65095;1036;0
1037;60.93239;10.65098;1037;0
1038;60.93235;10.65105;1038;0
1039;60.93183;10.65161;1039;0
1040;60.93151;10.65208;1040;0
1041;60.93149;10.65199;1041;0
1042;60.93143;10.65184;1042;0
1043;60.93133;10.65169;1043;0
1044;60.93124;10.65158;1044;0
1045;60.93113;10.65152;1045;0
1046;60.93099;10.65159;1046;0
1047;60.93075;10.65178;1047;0
1048;60.93039;10.65215;1048;0
1049;60.93017;10.65243;1049;0
1050;60.93017;10.65244;1050;0
1051;60.93017;10.65243;1051;0
1052;60.92992;10.65278;1052;0
1053;60.92965;10.65314;1053;0
1054;60.92937;10.65339;1054;0
1055;60.92921;10.6535;1055;0
1056;60.92898;10.65359;1056;0
1057;60.92871;10.65362;1057;0
1058;60.92855;10.65361;1058;0
1059;60.92809;10.65337;1059;0
1060;60.92753;10.65299;1060;0
1061;60.92741;10.65288;1061;0
1062;60.92715;10.65277;1062;0
1063;60.92696;10.65275;1063;0
1064;60.92687;10.65276;1064;0
1065;60.92675;10.65281;1065;0
1066;60.92662;10.6529;1066;0
1067;60.9264;10.65312;1067;0
1068;60.92624;10.6533;1068;0
1069;60.9261;10.65349;1069;0
1070;60.92595;10.65375;1070;0
1071;60.92569;10.65418;1071;0
1072;60.92543;10.65464;1072;0
1073;60.92517;10.65518;1073;0
1074;60.9249;10.65566;1074;0
1075;60.92471;10.65597;1075;0
1076;60.92456;10.65617;1076;0
1077;60.92412;10.65666;1077;0
1078;60.92369;10.65706;1078;0
1079;60.92333;10.65736;1079;0
1080;60.92291;10.65764;1080;0
1081;60.92271;10.65775;1081;0
1082;60.92247;10.65781;1082;0
1083;60.92221;10.65783;1083;0
1084;60.92198;10.65781;1084;0
1085;60.92192;10.6578;1085;0
1086;60.92192;10.6578;1086;0
1087;60.92176;10.65778;1087;0
1088;60.92149;10.65768;1088;0
1089;60.92123;10.6576;1089;0
1090;60.92105;10.65757;1090;0
1091;60.92092;10.6576;1091;0
1092;60.92077;10.6577;1092;0
1093;60.92061;10.65784;1093;0
1094;60.92051;10.65798;1094;0
1095;60.92049;10.65803;1095;0
1096;60.92056;10.65818;1096;0
1097;60.92079;10.6586;1097;0
1098;60.92093;10.65888;1098;0
1099;60.92105;10.65957;1099;0
1100;60.92101;10.6596;1100;0
1101;60.92094;10.65967;1101;0
1102;60.92065;10.65997;1102;0
1103;60.92065;10.65996;1103;0
1104;60.92032;10.66034;1104;0
1105;60.92002;10.66072;1105;0
1106;60.9196;10.66121;1106;0
1107;60.91922;10.66163;1107;0
1108;60.91896;10.66183;1108;0
1109;60.91849;10.66215;1109;0
1110;60.91825;10.66227;1110;0
1111;60.91799;10.66235;1111;0
1112;60.91758;10.66241;1112;0
1113;60.9173;10.6624;1113;0
1114;60.91707;10.66236;1114;0
1115;60.91689;10.66231;1115;0
1116;60.91633;10.66204;1116;0
1117;60.91616;10.66196;1117;0
1118;60.916;10.66183;1118;0
1119;60.91568;10.66164;1119;0
1120;60.91534;10.66144;1120;0
1121;60.91491;10.66126;1121;0
1122;60.9144;10.66114;1122;0
1123;60.91413;10.66116;1123;0
1124;60.91389;10.66117;1124;0
1125;60.91362;10.66123;1125;0
1126;60.91346;10.66128;1126;0
1127;60.9132;10.6614;1127;0
1128;60.91273;10.66164;1128;0
1129;60.91173;10.66216;1129;0
1130;60.91131;10.66237;1130;0
1131;60.91094;10.6625;1131;0
1132;60.91088;10.66255;1132;0
1133;60.91088;10.66254;1133;0
1134;60.91056;10.66272;1134;0
1135;60.91005;10.66296;1135;0
1136;60.90978;10.66307;1136;0
1137;60.90933;10.66319;1137;0
1138;60.90909;10.66323;1138;0
1139;60.90882;10.66324;1139;0
1140;60.90843;10.66319;1140;0
1141;60.90791;10.66311;1141;0
1142;60.90742;10.66305;1142;0
1143;60.9072;10.663;1143;0
1144;60.90694;10.66298;1144;0
1145;60.90653;10.66295;1145;0
1146;60.90626;10.66295;1146;0
1147;60.906;10.66298;1147;0
1148;60.90568;10.66305;1148;0
1149;60.90524;10.66319;1149;0
1150;60.90484;10.66337;1150;0
1151;60.90433;10.66359;1151;0
1152;60.90366;10.66383;1152;0
1153;60.90318;10.664;1153;0
1154;60.90297;10.66406;1154;0
1155;60.90276;10.66411;1155;0
1156;60.90252;10.66414;1156;0
1157;60.90225;10.66413;1157;0
1158;60.90206;10.66412;1158;0
1159;60.90186;10.66407;1159;0
1160;60.90151;10.66396;1160;0
1161;60.90106;10.66373;1161;0
1162;60.90103;10.6637;1162;0
1163;60.90103;10.66371;1163;0
1164;60.89998;10.66291;1164;0
1165;60.89967;10.66269;1165;0
1166;60.89925;10.66249;1166;0
1167;60.89882;10.66237;1167;0
1168;60.89847;10.66233;1168;0
1169;60.89803;10.66237;1169;0
1170;60.89759;10.6625;1170;0
1171;60.89716;10.6627;1171;0
1172;60.89668;10.66308;1172;0
1173;60.89629;10.66348;1173;0
1174;60.89594;10.66391;1174;0
1175;60.89569;10.66426;1175;0
1176;60.89527;10.66497;1176;0
1177;60.89477;10.66583;1177;0
1178;60.89391;10.66729;1178;0
1179;60.89358;10.66778;1179;0
1180;60.89322;10.66825;1180;0
1181;60.89281;10.66871;1181;0
1182;60.89257;10.66893;1182;0
1183;60.89213;10.66926;1183;0
1184;60.89193;10.66939;1184;0
1185;60.89161;10.66957;1185;0
1186;60.8897;10.6706;1186;0
1187;60.88935;10.67079;1187;0
1188;60.88935;10.67079;1188;0
1189;60.88892;10.67101;1189;0
1190;60.88877;10.67102;1190;0
1191;60.8885;10.67114;1191;0
1192;60.88791;10.67149;1192;0
1193;60.88723;10.67198;1193;0
1194;60.88698;10.67219;1194;0
1195;60.88662;10.67254;1195;0
1196;60.88662;10.67254;1196;0
1197;60.88633;10.67283;1197;0
1198;60.88566;10.67367;1198;0
1199;60.88518;10.67438;1199;0
1200;60.88485;10.67496;1200;0
1201;60.88458;10.67549;1201;0
1202;60.88431;10.67615;1202;0
1203;60.88405;10.6769;1203;0
1204;60.8838;10.67786;1204;0
1205;60.88364;10.67857;1205;0
1206;60.88357;10.67899;1206;0
1207;60.88343;10.68024;1207;0
1208;60.88325;10.68229;1208;0
1209;60.88309;10.68357;1209;0
1210;60.8829;10.6846;1210;0
1211;60.88263;10.68562;1211;0
1212;60.88243;10.68621;1212;0
1213;60.88212;10.68698;1213;0
1214;60.88204;10.68716;1214;0
1215;60.88204;10.68716;1215;0
1216;60.88196;10.68736;1216;0
1217;60.88164;10.68793;1217;0
1218;60.88127;10.68853;1218;0
1219;60.88084;10.68907;1219;0
1220;60.87956;10.69047;1220;0
1221;60.87859;10.69151;1221;0
1222;60.87825;10.69189;1222;0
1223;60.87805;10.69211;1223;0
1224;60.87772;10.69248;1224;0
1225;60.87738;10.69287;1225;0
1226;60.87668;10.69366;1226;0
1227;60.87606;10.69435;1227;0
1228;60.87569;10.69471;1228;0
1229;60.87553;10.69487;1229;0
1230;60.87532;10.69504;1230;0
1231;60.87507;10.69525;1231;0
1232;60.87462;10.69556;1232;0
1233;60.87398;10.69601;1233;0
1234;60.87348;10.69632;1234;0
1235;60.87309;10.6966;1235;0
1236;60.87246;10.69702;1236;0
1237;60.87206;10.69727;1237;0
1238;60.87164;10.6975;1238;0
1239;60.87145;10.69757;1239;0
1240;60.87119;10.69764;1240;0
1241;60.87096;10.69768;1241;0
1242;60.87087;10.69768;1242;0
1243;60.87036;10.69765;1243;0
1244;60.86943;10.69757;1244;0
1245;60.8692;10.69758;1245;0
1246;60.86894;10.69763;1246;0
1247;60.86846;10.69772;1247;0
1248;60.86801;10.6979;1248;0
1249;60.86756;10.69815;1249;0
1250;60.86711;10.69844;1250;0
1251;60.86679;10.6987;1251;0
1252;60.86675;10.69874;1252;0
1253;60.86675;10.69874;1253;0
1254;60.86611;10.69925;1254;0
1255;60.86592;10.69938;1255;0
1256;60.86567;10.69952;1256;0
1257;60.86515;10.69973;1257;0
1258;60.86497;10.69979;1258;0
1259;60.86475;10.69982;1259;0
1260;60.86454;10.69984;1260;0
1261;60.86433;10.69984;1261;0
1262;60.8642;10.69982;1262;0
1263;60.8642;10.69982;1263;0
1264;60.86387;10.69976;1264;0
1265;60.86345;10.69962;1265;0
1266;60.86293;10.69945;1266;0
1267;60.86251;10.69929;1267;0
1268;60.86205;10.69915;1268;0
1269;60.86153;10.69899;1269;0
1270;60.86127;10.69892;1270;0
1271;60.861;10.69888;1271;0
1272;60.86048;10.69884;1272;0
1273;60.86027;10.69881;1273;0
1274;60.86005;10.69883;1274;0
1275;60.8597;10.69882;1275;0
1276;60.85931;10.69883;1276;0
1277;60.85878;10.69878;1277;0
1278;60.85852;10.69874;1278;0
1279;60.85826;10.69867;1279;0
1280;60.85801;10.69858;1280;0
1281;60.85782;10.69849;1281;0
1282;60.8574;10.69826;1282;0
1283;60.85708;10.69804;1283;0
1284;60.85674;10.69776;1284;0
1285;60.8564;10.6974;1285;0
1286;60.85613;10.69706;1286;0
1287;60.85561;10.69629;1287;0
1288;60.8549;10.69495;1288;0
1289;60.85451;10.69423;1289;0
1290;60.85435;10.69398;1290;0
1291;60.85421;10.69375;1291;0
1292;60.85398;10.69346;1292;0
1293;60.85357;10.69299;1293;0
1294;60.8531;10.6926;1294;0
1295;60.85266;10.69226;1295;0
1296;60.85189;10.69172;1296;0
1297;60.8511;10.69117;1297;0
1298;60.85017;10.69051;1298;0
1299;60.84966;10.69017;1299;0
1300;60.8492;10.68984;1300;0
1301;60.84899;10.68968;1301;0
1302;60.84882;10.68956;1302;0
1303;60.84857;10.68941;1303;0
1304;60.84819;10.68912;1304;0
1305;60.84774;10.6888;1305;0
1306;60.84738;10.68855;1306;0
1307;60.84697;10.68828;1307;0
1308;60.84609;10.68766;1308;0
1309;60.84602;10.68761;1309;0
1310;60.84602;10.68761;1310;0
1311;60.84545;10.68721;1311;0
1312;60.84508;10.68696;1312;0
1313;60.84482;10.68681;1313;0
1314;60.84462;10.68665;1314;0
1315;60.84425;10.6864;1315;0
1316;60.8439;10.68613;1316;0
1317;60.8436;10.68588;1317;0
1318;60.84324;10.68552;1318;0
1319;60.84295;10.68517;1319;0
1320;60.84257;10.68461;1320;0
1321;60.84216;10.68394;1321;0
1322;60.84176;10.68335;1322;0
1323;60.84154;10.68309;1323;0
1324;60.84131;10.68286;1324;0
1325;60.84107;10.68265;1325;0
1326;60.84084;10.68247;1326;0
1327;60.84062;10.68235;1327;0
1328;60.84037;10.68225;1328;0
1329;60.84015;10.6822;1329;0
1330;60.83989;10.68218;1330;0
1331;60.83975;10.68218;1331;0
1332;60.83953;10.68219;1332;0
1333;60.83939;10.68222;1333;0
1334;60.83893;10.68235;1334;0
1335;60.83841;10.6825;1335;0
1336;60.83813;10.68255;1336;0
1337;60.83787;10.68262;1337;0
1338;60.83756;10.68265;1338;0
1339;60.83704;10.68265;1339;0
1340;60.83681;10.68264;1340;0
1341;60.83654;10.6826;1341;0
1342;60.83603;10.68245;1342;0
1343;60.83556;10.68229;1343;0
1344;60.83518;10.68213;1344;0
1345;60.83474;10.68189;1345;0
1346;60.83403;10.68145;1346;0
1347;60.83341;10.68105;1347;0
1348;60.83266;10.68055;1348;0
1349;60.83241;10.68037;1349;0
1350;60.83207;10.6801;1350;0
1351;60.83132;10.6795;1351;0
1352;60.83083;10.67911;1352;0
1353;60.83041;10.67874;1353;0
1354;60.83;10.67837;1354;0
1355;60.82965;10.67804;1355;0
1356;60.8292;10.67763;1356;0
1357;60.82878;10.67727;1357;0
1358;60.82798;10.67659;1358;0
1359;60.8277;10.6764;1359;0
1360;60.82746;10.67629;1360;0
1361;60.82695;10.67605;1361;0
1362;60.82647;10.67591;1362;0
1363;60.82594;10.6758;1363;0
1364;60.82549;10.67567;1364;0
1365;60.82521;10.67557;1365;0
1366;60.82521;10.67557;1366;0
1367;60.82506;10.67552;1367;0
1368;60.8248;10.67539;1368;0
1369;60.82448;10.67522;1369;0
1370;60.82408;10.67492;1370;0
1371;60.824;10.67487;1371;0
1372;60.82393;10.67472;1372;0
1373;60.82365;10.67448;1373;0
1374;60.82351;10.67434;1374;0
1375;60.82251;10.67345;1375;0
1376;60.82239;10.67336;1376;0
1377;60.82216;10.67317;1377;0
1378;60.82205;10.67308;1378;0
1379;60.82161;10.67287;1379;0
1380;60.8211;10.67266;1380;0
1381;60.82085;10.67259;1381;0
1382;60.82027;10.67256;1382;0
1383;60.81991;10.67258;1383;0
1384;60.81975;10.67259;1384;0
1385;60.81963;10.67264;1385;0
1386;60.81956;10.67267;1386;0
1387;60.81869;10.67301;1387;0
1388;60.81828;10.67326;1388;0
1389;60.81761;10.67376;1389;0
1390;60.81698;10.67439;1390;0
1391;60.81665;10.67477;1391;0
1392;60.81617;10.67542;1392;0
1393;60.81576;10.67611;1393;0
1394;60.81574;10.67615;1394;0
1395;60.81554;10.67651;1395;0
1396;60.81509;10.67735;1396;0
1397;60.81487;10.67773;1397;0
1398;60.81477;10.6779;1398;0
1399;60.81458;10.67814;1399;0
1400;60.81424;10.67862;1400;0
1401;60.81395;10.67892;1401;0
1402;60.81374;10.67911;1402;0
1403;60.8135;10.67932;1403;0
1404;60.81298;10.67961;1404;0
1405;60.81227;10.67991;1405;0
1406;60.81204;10.68;1406;0
1407;60.81185;10.68011;1407;0
1408;60.81172;10.68018;1408;0
1409;60.81153;10.68034;1409;0
1410;60.81134;10.68049;1410;0
1411;60.81123;10.68059;1411;0
1412;60.81083;10.68106;1412;0
1413;60.81066;10.68127;1413;0
1414;60.81053;10.68148;1414;0
1415;60.81013;10.68218;1415;0
1416;60.80978;10.68285;1416;0
1417;60.80953;10.68338;1417;0
1418;60.80924;10.68398;1418;0
1419;60.80924;10.68398;1419;0
1420;60.80901;10.68441;1420;0
1421;60.80869;10.68495;1421;0
1422;60.80841;10.6853;1422;0
1423;60.80806;10.68572;1423;0
1424;60.80786;10.6859;1424;0
1425;60.8077;10.68602;1425;0
1426;60.80734;10.68625;1426;0
1427;60.80691;10.68644;1427;0
1428;60.80665;10.68651;1428;0
1429;60.80638;10.68654;1429;0
1430;60.80614;10.68654;1430;0
1431;60.80595;10.68652;1431;0
1432;60.80574;10.68648;1432;0
1433;60.80548;10.6864;1433;0
1434;60.80496;10.68623;1434;0
1435;60.8047;10.68617;1435;0
1436;60.80446;10.68615;1436;0
1437;60.80425;10.68617;1437;0
1438;60.80402;10.68623;1438;0
1439;60.80387;10.68628;1439;0
1440;60.80361;10.6864;1440;0
1441;60.80327;10.68665;1441;0
1442;60.80293;10.68696;1442;0
1443;60.80278;10.68713;1443;0
1444;60.80265;10.68732;1444;0
1445;60.80242;10.6877;1445;0
1446;60.80209;10.6884;1446;0
1447;60.80182;10.68921;1447;0
1448;60.80169;10.6897;1448;0
1449;60.80153;10.6905;1449;0
1450;60.80127;10.692;1450;0
1451;60.80106;10.69282;1451;0
1452;60.8009;10.69332;1452;0
1453;60.80063;10.69397;1453;0
1454;60.80039;10.69443;1454;0
1455;60.80015;10.69483;1455;0
1456;60.79992;10.69512;1456;0
1457;60.79971;10.69535;1457;0
1458;60.79943;10.6956;1458;0
1459;60.79933;10.69563;1459;0
1460;60.79894;10.69585;1460;0
1461;60.79882;10.6959;1461;0
1462;60.79867;10.69591;1462;0
1463;60.79865;10.69586;1463;0
1464;60.79859;10.69579;1464;0
1465;60.79856;10.69577;1465;0
1466;60.79852;10.69578;1466;0
1467;60.79847;10.69584;1467;0
1468;60.79843;10.69596;1468;0
1469;60.79842;10.69602;1469;0
1470;60.79842;10.69605;1470;0
1471;60.79826;10.69609;1471;0
1472;60.79798;10.69611;1472;0
1473;60.79773;10.69612;1473;0
1474;60.79716;10.69616;1474;0
1475;60.79649;10.69622;1475;0
1476;60.79621;10.69628;1476;0
1477;60.79602;10.69634;1477;0
1478;60.79594;10.69637;1478;0
1479;60.79579;10.69638;1479;0
1480;60.79578;10.69636;1480;0
1481;60.79576;10.69633;1481;0
1482;60.79571;10.6963;1482;0
1483;60.79566;10.69632;1483;0
1484;60.79561;10.69638;1484;0
1485;60.79559;10.69647;1485;0
1486;60.79556;10.69652;1486;0
1487;60.79551;10.69656;1487;0
1488;60.79537;10.69665;1488;0
1489;60.79509;10.69681;1489;0
1490;60.795;10.69691;1490;0
1491;60.79457;10.69715;1491;0
1492;60.79429;10.69727;1492;0
1493;60.79417;10.69732;1493;0
1494;60.79394;10.69735;1494;0
1495;60.79371;10.69734;1495;0
1496;60.79346;10.69723;1496;0
1497;60.79324;10.6971;1497;0
1498;60.79315;10.69703;1498;0
1499;60.79305;10.69695;1499;0
1500;60.79298;10.69684;1500;0
1501;60.79288;10.69669;1501;0
1502;60.79278;10.69649;1502;0
1503;60.79274;10.69636;1503;0
1504;60.79273;10.69626;1504;0
1505;60.7927;10.6962;1505;0
1506;60.79265;10.69615;1506;0
1507;60.7926;10.69615;1507;0
1508;60.79255;10.69621;1508;0
1509;60.79253;10.6963;1509;0
1510;60.79248;10.6964;1510;0
1511;60.79242;10.69647;1511;0
1512;60.79219;10.69653;1512;0
1513;60.79177;10.69653;1513;0
1514;60.79163;10.69651;1514;0
1515;60.79155;10.69645;1515;0
1516;60.79144;10.69633;1516;0
1517;60.79143;10.69632;1517;0
1518;60.79143;10.69629;1518;0
1519;60.7914;10.69625;1519;0
1520;60.79135;10.69622;1520;0
1521;60.79129;10.69626;1521;0
1522;60.79127;10.69631;1522;0
1523;60.79127;10.69633;1523;0
1524;60.79106;10.69637;1524;0
1525;60.79091;10.6964;1525;0
1526;60.79064;10.69639;1526;0
1527;60.79049;10.69639;1527;0
1528;60.79033;10.69642;1528;0
1529;60.79025;10.69644;1529;0
1530;60.79025;10.69644;1530;0
1531;60.79019;10.69645;1531;0
1532;60.78995;10.69657;1532;0
1533;60.7897;10.69668;1533;0
1534;60.78963;10.69673;1534;0
1535;60.78956;10.69675;1535;0
1536;60.78915;10.69688;1536;0
1537;60.78872;10.69699;1537;0
1538;60.78809;10.69717;1538;0
1539;60.78757;10.69732;1539;0
1540;60.78749;10.69728;1540;0
1541;60.78737;10.69728;1541;0
1542;60.7871;10.69719;1542;0
1543;60.7869;10.69697;1543;0
1544;60.78678;10.69679;1544;0
1545;60.78662;10.69645;1545;0
1546;60.78645;10.69588;1546;0
1547;60.78637;10.69569;1547;0
1548;60.78619;10.69502;1548;0
1549;60.78603;10.69444;1549;0
1550;60.78582;10.69387;1550;0
1551;60.78576;10.6936;1551;0
1552;60.78571;10.69354;1552;0
1553;60.78566;10.69353;1553;0
1554;60.78562;10.69356;1554;0
1555;60.78558;10.69364;1555;0
1556;60.78557;10.69369;1556;0
1557;60.7855;10.69377;1557;0
1558;60.78543;10.69382;1558;0
1559;60.78522;10.69381;1559;0
1560;60.78474;10.69364;1560;0
1561;60.7846;10.69356;1561;0
1562;60.78449;10.69343;1562;0
1563;60.78448;10.69336;1563;0
1564;60.78447;10.69334;1564;0
1565;60.78446;10.69331;1565;0
1566;60.78444;10.69328;1566;0
1567;60.78439;10.69325;1567;0
1568;60.78435;10.69327;1568;0
1569;60.7843;10.69332;1569;0
1570;60.78427;10.69349;1570;0
1571;60.78428;10.69359;1571;0
1572;60.78414;10.6939;1572;0
1573;60.78379;10.69442;1573;0
1574;60.78355;10.69471;1574;0
1575;60.78331;10.69485;1575;0
1576;60.78318;10.69488;1576;0
1577;60.78293;10.69486;1577;0
1578;60.78265;10.6947;1578;0
1579;60.78224;10.69437;1579;0
1580;60.78224;10.69437;1580;0
1581;60.78112;10.69346;1581;0
1582;60.78086;10.69332;1582;0
1583;60.78073;10.6933;1583;0
1584;60.78061;10.69331;1584;0
1585;60.78048;10.69335;1585;0
1586;60.78024;10.6935;1586;0
1587;60.78003;10.69376;1587;0
1588;60.77979;10.69421;1588;0
1589;60.77968;10.69432;1589;0
1590;60.77949;10.6947;1590;0
1591;60.77913;10.69539;1591;0
1592;60.77909;10.69547;1592;0
1593;60.77894;10.69575;1593;0
1594;60.77886;10.69597;1594;0
1595;60.77873;10.69644;1595;0
1596;60.77861;10.69704;1596;0
1597;60.77851;10.69755;1597;0
1598;60.77831;10.69821;1598;0
1599;60.77759;10.69961;1599;0
1600;60.77708;10.70063;1600;0
1601;60.77661;10.70149;1601;0
1602;60.77633;10.70202;1602;0
1603;60.77607;10.70245;1603;0
1604;60.77575;10.70293;1604;0
1605;60.77544;10.70333;1605;0
1606;60.77488;10.70413;1606;0
1607;60.77437;10.70485;1607;0
1608;60.77417;10.70514;1608;0
1609;60.77393;10.70554;1609;0
1610;60.77357;10.70625;1610;0
1611;60.77279;10.70783;1611;0
1612;60.77279;10.70783;1612;0
1613;60.7723;10.70886;1613;0
1614;60.77207;10.70928;1614;0
1615;60.77175;10.70973;1615;0
1616;60.77156;10.70995;1616;0
1617;60.77142;10.71007;1617;0
1618;60.77126;10.71022;1618;0
1619;60.77079;10.71065;1619;0
1620;60.77038;10.71114;1620;0
1621;60.77001;10.71177;1621;0
1622;60.76978;10.71222;1622;0
1623;60.76953;10.71271;1623;0
1624;60.76937;10.7131;1624;0
1625;60.76911;10.71384;1625;0
1626;60.76878;10.71474;1626;0
1627;60.76851;10.71529;1627;0
1628;60.76808;10.71606;1628;0
1629;60.76773;10.71678;1629;0
1630;60.7674;10.71768;1630;0
1631;60.76715;10.71838;1631;0
1632;60.76706;10.71859;1632;0
1633;60.76689;10.71892;1633;0
1634;60.76676;10.71914;1634;0
1635;60.76662;10.71932;1635;0
1636;60.76629;10.71964;1636;0
1637;60.76559;10.72018;1637;0
1638;60.76559;10.72018;1638;0
1639;60.7652;10.72057;1639;0
1640;60.76495;10.72089;1640;0
1641;60.7647;10.7213;1641;0
1642;60.76446;10.72181;1642;0
1643;60.76427;10.72234;1643;0
1644;60.76407;10.72299;1644;0
1645;60.76369;10.72417;1645;0
1646;60.76344;10.72489;1646;0
1647;60.76327;10.72529;1647;0
1648;60.76297;10.72582;1648;0
1649;60.76279;10.72604;1649;0
1650;60.76239;10.72648;1650;0
1651;60.76222;10.72671;1651;0
1652;60.76198;10.72718;1652;0
1653;60.76181;10.72761;1653;0
1654;60.76142;10.7284;1654;0
1655;60.76093;10.72919;1655;0
1656;60.76064;10.72961;1656;0
1657;60.76023;10.73019;1657;0
1658;60.75991;10.73062;1658;0
1659;60.75971;10.73086;1659;0
1660;60.75928;10.73112;1660;0
1661;60.75885;10.73136;1661;0
1662;60.75859;10.73156;1662;0
1663;60.75837;10.73179;1663;0
